Date,Code,Name,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjusted Price
14-Apr-26,^NASI,NSE All-Share Index,132.37,216.69,205.9,205.9,205.9,205.58,0.32,0.16%,-,-
14-Apr-26,^NBSI,NSE Banking Sector Index,149.92,245.9,240.24,240.24,240.24,238.83,1.41,0.59%,-,-
14-Apr-26,^NBDI,NSE Bonds Index,1146.75,1210.41,1167.84,1167.84,1167.84,1172.21,-4.37,-0.37%,-,-
14-Apr-26,^ZKEQTK,Zamara Kenya Equity Index (KES),2690.79,4790.09,4578.38,4578.38,4578.38,4557.4,20.98,0.46%,-,-
14-Apr-26,^ZKEQTU,Zamara Kenya Equity Index (USD),1793.17,3197.11,3048.71,3048.71,3048.71,3030.06,18.65,0.62%,-,-
15-Apr-26,EGAD,Eaagads Ltd,11,37,31.3,34.8,34.15,31.65,2.5,7.90%,5766,-
15-Apr-26,KUKZ,Kakuzi Plc,365,440,410,425,423.75,422.75,1,0.24%,156,-
15-Apr-26,KAPC,Kapchorua Tea Kenya Plc,198,424.25,234,249.75,235,238.5,-3.5,-1.47%,1319,-
15-Apr-26,LIMT,Limuru Tea Plc,295,555,519,519,519,519,-,-,-,-
15-Apr-26,SASN,Sasini Plc,13.3,33.9,25.4,27,25.65,25.95,-0.3,-1.16%,12817,-
15-Apr-26,WTK,Williamson Tea Kenya Plc,129.75,350,137,138,137.25,137,0.25,0.18%,9110,-
15-Apr-26,CGEN,Car and General (K) Ltd,19.95,85.5,61,68,61.5,66.5,-5,-7.52%,7990,-
15-Apr-26,ABSA,ABSA Bank Kenya Plc,16.95,33,31,31.55,31.1,30.95,0.15,0.48%,199292,-
15-Apr-26,BKG,BK Group Plc,28.75,58,51,55,51.5,50,1.5,3.00%,176665,-
15-Apr-26,COOP,Co-operative Bank of Kenya Ltd,14.95,34.3,31,32.5,31.95,31.9,0.05,0.16%,548875,-
15-Apr-26,DTK,Diamond Trust Bank Kenya Ltd,66,170,149.5,156,150.5,150.75,-0.25,-0.17%,32836,-
15-Apr-26,EQTY,Equity Group Holdings Plc,41.2,80,73.75,75,74.75,75.25,-0.5,-0.66%,2667599,-
15-Apr-26,HFCK,HF Group Ltd,6,11.5,9.06,9.7,9.2,9.42,-0.22,-2.34%,319593,-
15-Apr-26,IMH,I & M Holdings Plc,31,52,49.8,51.5,50.75,51,-0.25,-0.49%,193771,-
15-Apr-26,KCB,KCB Group Plc,40.2,80.5,69,70,69.5,69.75,-0.25,-0.36%,1954360,-
15-Apr-26,NCBA,NCBA Group Plc,50,100,89.5,90,89.75,89.75,-,-,46023,-
15-Apr-26,SBIC,Stanbic Holdings Plc,147,300,285,295,290.75,283,7.75,2.74%,3320,-
15-Apr-26,SCBK,Standard Chartered Bank Kenya Ltd,261,370,349,355,353.75,349.5,4.25,1.22%,9558,-
15-Apr-26,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
15-Apr-26,EVRD,Eveready East Africa Ltd,0.8,1.78,1.11,1.18,1.15,1.16,-0.01,-0.86%,184368,-
15-Apr-26,XPRS,Express Kenya Plc,2.8,10,7.14,7.84,7.66,7.14,0.52,7.28%,5561,-
15-Apr-26,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
15-Apr-26,KQ,Kenya Airways Plc,1.56,8.92,7.32,8.92,8.18,8.12,0.06,0.74%,4245946,-
15-Apr-26,LKL,Longhorn Publishers Plc,2.38,3.5,2.7,3,2.8,3,-0.2,-6.67%,8008,-
15-Apr-26,NBV,Nairobi Business Ventures Ltd,1.28,2.16,1.4,1.5,1.46,1.44,0.02,1.39%,88641,-
15-Apr-26,NMG,Nation Media Group Plc,10.8,20,14.5,15.2,14.9,15.25,-0.35,-2.30%,3586,-
15-Apr-26,SMER,Sameer Africa Plc,2.7,21.5,15.5,17.3,16.25,15.85,0.4,2.52%,43464,-
15-Apr-26,SGL,Standard Group Plc,5.4,7.14,6.1,6.52,6.26,6.26,-,-,469,-
15-Apr-26,TPSE,TPS Eastern Africa (Serena) Ltd,13.05,18.2,15.65,17,16.4,16.75,-0.35,-2.09%,288,-
15-Apr-26,UCHM,Uchumi Supermarket Plc,0.23,2.93,1.94,2,1.97,1.96,0.01,0.51%,269263,-
15-Apr-26,SCAN,WPP ScanGroup Plc,2,3.14,2.28,2.33,2.31,2.32,-0.01,-0.43%,6067,-
15-Apr-26,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
15-Apr-26,BAMB,Bamburi Cement Ltd,47.2,54,47.2,47.2,47.2,47.2,-,-,-,-
15-Apr-26,CRWN,Crown Paints Kenya Plc,35.25,70.75,56,59.75,59,55.5,3.5,6.31%,421,-
15-Apr-26,CABL,East African Cables Plc,1,2.44,1,1,1,1,-,-,-,-
15-Apr-26,PORT,East African Portland Cement Ltd,28,101,77,82.5,78,77,1,1.30%,215,-
15-Apr-26,KEGN,Kenya Electricity Generating Company Plc,4.85,10.75,9.3,9.5,9.34,9.3,0.04,0.43%,1107785,-
15-Apr-26,KPC,Kenya Pipeline Company Plc,9,9.94,9.1,9.56,9.36,9.24,0.12,1.30%,1365235,-
15-Apr-26,KPLC-P4,KPLC-P4,4,5,5,5,5,5,-,-,-,-
15-Apr-26,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
15-Apr-26,KPLC,Kenya Power and Lighting Company Plc,6.8,19,16.5,17.15,16.85,16.95,-0.1,-0.59%,434730,-
15-Apr-26,TOTL,TotalEnergies Marketing Kenya Plc,21,48.1,41,44,43.75,40.35,3.4,8.43%,15810,-
15-Apr-26,UMME,Umeme Ltd,5.8,24.75,8.12,8.42,8.22,8.32,-0.1,-1.20%,15902,-
15-Apr-26,BRIT,Britam Holdings Plc,6.5,13.4,12.1,12.4,12.15,12.15,-,-,20932,-
15-Apr-26,CIC,CIC Insurance Group Ltd,2.55,6.62,4.6,4.75,4.65,4.64,0.01,0.22%,94363,-
15-Apr-26,JUB,Jubilee Holdings Ltd,205,437.75,385,392.25,389.25,380.25,9,2.37%,1515,-
15-Apr-26,KNRE,Kenya Re-Insurance Corporation Ltd,1.66,4.02,3.35,3.4,3.37,3.38,-0.01,-0.30%,5046167,-
15-Apr-26,LBTY,Liberty Kenya Holdings Ltd,9,12.1,9,10.3,10,9.72,0.28,2.88%,9846,-
15-Apr-26,SLAM,Sanlam Allianz Holdings (Kenya) Plc,5.96,11,9,9.86,9.16,9.56,-0.4,-4.18%,16716,-
15-Apr-26,CTUM,Centum Investment Company Plc,10.95,16.75,13.8,14,13.9,14,-0.1,-0.71%,37180,-
15-Apr-26,HAFR,Home Afrika Ltd,0.48,1.93,1.4,1.5,1.45,1.47,-0.02,-1.36%,697947,-
15-Apr-26,KURV,Kurwitu Ventures Ltd,1400,1500,1500,1500,1500,1500,-,-,-,-
15-Apr-26,OCH,Olympia Capital Holdings Ltd,3.16,9,7.04,8,7.72,7.72,-,-,2041,-
15-Apr-26,TCL,Trans-Century Plc,0.71,1.3,0.71,0.71,0.71,0.71,-,-,-,-
15-Apr-26,NSE,Nairobi Securities Exchange Plc,6.5,25.9,20.15,21,20.35,20.1,0.25,1.24%,63604,-
15-Apr-26,AMAC,Africa Mega Agricorp Plc,51,125,112,118,114.25,112.75,1.5,1.33%,557,-
15-Apr-26,BOC,BOC Kenya Plc,80,160,121,127,125.25,125.25,-,-,47,-
15-Apr-26,BAT,British American Tobacco Kenya Plc,345,629,568,574,570,570,-,-,3881,-
15-Apr-26,CARB,Carbacid Investments Plc,19,33,28.75,29.9,29.2,28.95,0.25,0.86%,10148,-
15-Apr-26,EABL,East African Breweries Ltd,173,351,250,254.75,251,251,-,-,6985,-
15-Apr-26,FTGH,Flame Tree Group Holdings Ltd,0.9,3.11,2.31,2.5,2.42,2.37,0.05,2.11%,86337,-
15-Apr-26,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
15-Apr-26,SKL,Shri Krishana Overseas Plc,5.8,12,8.68,9.5,9,9.48,-0.48,-5.06%,1062,-
15-Apr-26,UNGA,Unga Group Ltd,18.05,34,28.1,29.95,28.2,29.5,-1.3,-4.41%,1972,-
15-Apr-26,SCOM,Safaricom Plc,19.5,34.2,28.95,29.3,29,29,-,-,19525274,-
15-Apr-26,ALP,Africa Logistics Properties Industria...,1,1.02,1,1,1,1,-,-,-,-
15-Apr-26,LAPR,LAPTrust Imara Income-REIT,20,20,20,20,20,20,-,-,-,-
15-Apr-26,GLD,ABSA NewGold ETF,881,9800,5740,5900,5820,5820,-,-,90,-
15-Apr-26,SMWF,Satrix MSCI World Feeder ETF,755,1050,860,861,860,849,11,1.30%,561,-
15-Apr-26,^N10I,NSE 10-Share Index,1340.72,2271.75,2163.75,2163.75,2163.75,2167.15,-3.4,-0.16%,-,-
15-Apr-26,^N20I,NSE 20-Share Index,2161.38,3758.73,3597.37,3597.37,3597.37,3592.88,4.49,0.12%,-,-
15-Apr-26,^N25I,NSE 25-Share Index,3515.61,5948.29,5739.1,5739.1,5739.1,5732.5,6.6,0.12%,-,-
15-Apr-26,^NASI,NSE All-Share Index,132.37,216.69,206.33,206.33,206.33,205.9,0.43,0.21%,-,-
15-Apr-26,^NBSI,NSE Banking Sector Index,149.92,245.9,240.67,240.67,240.67,240.24,0.43,0.18%,-,-
15-Apr-26,^NBDI,NSE Bonds Index,1146.75,1210.41,1169.62,1169.62,1169.62,1167.84,1.78,0.15%,-,-
15-Apr-26,^ZKEQTK,Zamara Kenya Equity Index (KES),2690.79,4790.09,4578.51,4578.51,4578.51,4578.38,0.13,-,-,-
15-Apr-26,^ZKEQTU,Zamara Kenya Equity Index (USD),1793.17,3197.11,3049.98,3049.98,3049.98,3048.71,1.27,0.04%,-,-
16-Apr-26,EGAD,Eaagads Ltd,11,37,31.65,37,34.15,34.15,-,-,5313,-
16-Apr-26,KUKZ,Kakuzi Plc,365,440,410.5,425,419.5,423.75,-4.25,-1.00%,126,-
16-Apr-26,KAPC,Kapchorua Tea Kenya Plc,198,424.25,235,249.5,237,235,2,0.85%,613,-
16-Apr-26,LIMT,Limuru Tea Plc,295,555,476,519,519,519,-,-,41,-
16-Apr-26,SASN,Sasini Plc,13.3,33.9,25.6,27.55,26.4,25.65,0.75,2.92%,4558,-
16-Apr-26,WTK,Williamson Tea Kenya Plc,130,350,136.5,137.75,136.75,137.25,-0.5,-0.36%,1881,-
16-Apr-26,CGEN,Car and General (K) Ltd,19.8,74.25,61.5,67.25,65.75,61.5,4.25,6.91%,2008,-
16-Apr-26,ABSA,ABSA Bank Kenya Plc,15,33,31.3,31.95,31.55,31.1,0.45,1.45%,81993,-
16-Apr-26,BKG,BK Group Plc,28.75,55,51.5,54.5,53.5,51.5,2,3.88%,1759,-
16-Apr-26,COOP,Co-operative Bank of Kenya Ltd,13.8,34.3,30,34,32.4,31.95,0.45,1.41%,772043,-
16-Apr-26,DTK,Diamond Trust Bank Kenya Ltd,66,170,148.5,153.75,149.25,150.5,-1.25,-0.83%,136712,-
16-Apr-26,EQTY,Equity Group Holdings Plc,41.2,80,74.25,75,74.75,74.75,-,-,789715,-
16-Apr-26,HFCK,HF Group Ltd,5.3,11.5,9.04,9.48,9.32,9.2,0.12,1.30%,118413,-
16-Apr-26,IMH,I & M Holdings Plc,29.5,52,50.25,51.5,50.75,50.75,-,-,160506,-
16-Apr-26,KCB,KCB Group Plc,37.5,80.5,68.5,69.75,69,69.5,-0.5,-0.72%,416248,-
16-Apr-26,NCBA,NCBA Group Plc,48,100,89.75,92,90,89.75,0.25,0.28%,58447,-
16-Apr-26,SBIC,Stanbic Holdings Plc,147,300,284,290,289.25,290.75,-1.5,-0.52%,3658,-
16-Apr-26,SCBK,Standard Chartered Bank Kenya Ltd,260,368,356,368,360.25,353.75,6.5,1.84%,11641,-
16-Apr-26,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
16-Apr-26,EVRD,Eveready East Africa Ltd,0.75,1.78,1.13,1.17,1.14,1.15,-0.01,-0.87%,331377,-
16-Apr-26,XPRS,Express Kenya Plc,2.8,10,7,7.8,7.38,7.66,-0.28,-3.66%,1379,-
16-Apr-26,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
16-Apr-26,KQ,Kenya Airways Plc,1.56,8.92,7.38,7.8,7.48,8.18,-0.7,-8.56%,1353298,-
16-Apr-26,LKL,Longhorn Publishers Plc,2.38,3.5,2.82,3,2.96,2.8,0.16,5.71%,5227,-
16-Apr-26,NBV,Nairobi Business Ventures Ltd,1.33,2.16,1.42,1.49,1.44,1.46,-0.02,-1.37%,56140,-
16-Apr-26,NMG,Nation Media Group Plc,10.05,20,14.2,15.5,15.25,14.9,0.35,2.35%,36873,-
16-Apr-26,SMER,Sameer Africa Plc,2.7,21.5,15,17.85,17.7,16.25,1.45,8.92%,35428,-
16-Apr-26,SGL,Standard Group Plc,5.2,7.14,5.8,6.3,6.02,6.26,-0.24,-3.83%,6559,-
16-Apr-26,TPSE,TPS Eastern Africa (Serena) Ltd,13.05,18.2,15.75,16.7,16.7,16.4,0.3,1.83%,302,-
16-Apr-26,UCHM,Uchumi Supermarket Plc,0.23,2.93,1.9,1.95,1.91,1.97,-0.06,-3.05%,400266,-
16-Apr-26,SCAN,WPP ScanGroup Plc,2,3.3,2.27,2.4,2.35,2.31,0.04,1.73%,7474,-
16-Apr-26,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
16-Apr-26,BAMB,Bamburi Cement Ltd,47.2,56.5,47.2,47.2,47.2,47.2,-,-,-,-
16-Apr-26,CRWN,Crown Paints Kenya Plc,34,70.75,55,59.5,59,59,-,-,2681,-
16-Apr-26,CABL,East African Cables Plc,1,2.44,1,1,1,1,-,-,-,-
16-Apr-26,PORT,East African Portland Cement Ltd,28,101,77,82,79.75,78,1.75,2.24%,518,-
16-Apr-26,KEGN,Kenya Electricity Generating Company Plc,4.7,10.75,9.28,9.48,9.32,9.34,-0.02,-0.21%,806337,-
16-Apr-26,KPC,Kenya Pipeline Company Plc,9,9.94,9.14,9.7,9.4,9.36,0.04,0.43%,876682,-
16-Apr-26,KPLC-P4,KPLC-P4,4,5,5,5,5,5,-,-,-,-
16-Apr-26,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
16-Apr-26,KPLC,Kenya Power and Lighting Company Plc,6,19,16.8,17,16.95,16.85,0.1,0.59%,535239,-
16-Apr-26,TOTL,TotalEnergies Marketing Kenya Plc,21,47,43.25,44.25,43.95,43.75,0.2,0.46%,7862,-
16-Apr-26,UMME,Umeme Ltd,5.8,24.75,8.1,8.2,8.16,8.22,-0.06,-0.73%,11389,-
16-Apr-26,BRIT,Britam Holdings Plc,5.92,13.4,12.1,12.5,12.5,12.15,0.35,2.88%,818455,-
16-Apr-26,CIC,CIC Insurance Group Ltd,2.55,6.62,4.52,4.75,4.63,4.65,-0.02,-0.43%,180178,-
16-Apr-26,JUB,Jubilee Holdings Ltd,182,437.75,380,392.5,383.5,389.25,-5.75,-1.48%,238,-
16-Apr-26,KNRE,Kenya Re-Insurance Corporation Ltd,1.5,4.02,3.3,3.4,3.36,3.37,-0.01,-0.30%,7858585,-
16-Apr-26,LBTY,Liberty Kenya Holdings Ltd,9,12.2,9.72,10.2,9.96,10,-0.04,-0.40%,9901,-
16-Apr-26,SLAM,Sanlam Allianz Holdings (Kenya) Plc,5.5,11,9.48,9.9,9.68,9.16,0.52,5.68%,25825,-
16-Apr-26,CTUM,Centum Investment Company Plc,10.85,16.75,13.8,14.5,14.05,13.9,0.15,1.08%,5232,-
16-Apr-26,HAFR,Home Afrika Ltd,0.48,1.93,1.4,1.48,1.45,1.45,-,-,464702,-
16-Apr-26,KURV,Kurwitu Ventures Ltd,1400,1500,1500,1500,1500,1500,-,-,-,-
16-Apr-26,OCH,Olympia Capital Holdings Ltd,3.12,9,7.72,8,7.88,7.72,0.16,2.07%,2920,-
16-Apr-26,TCL,Trans-Century Plc,0.71,1.39,0.71,0.71,0.71,0.71,-,-,-,-
16-Apr-26,NSE,Nairobi Securities Exchange Plc,6.5,25.9,19.9,21.45,20.4,20.35,0.05,0.25%,126479,-
16-Apr-26,AMAC,Africa Mega Agricorp Plc,51,125,110,125,118.5,114.25,4.25,3.72%,514,-
16-Apr-26,BOC,BOC Kenya Plc,76,150,129.5,140,133.75,125.25,8.5,6.79%,36403,-
16-Apr-26,BAT,British American Tobacco Kenya Plc,345,629,567,579,569,570,-1,-0.18%,16625,-
16-Apr-26,CARB,Carbacid Investments Plc,18,33,28.8,29.95,29.5,29.2,0.3,1.03%,6850,-
16-Apr-26,EABL,East African Breweries Ltd,167,351,248.25,254,250.75,251,-0.25,-0.10%,9289,-
16-Apr-26,FTGH,Flame Tree Group Holdings Ltd,1.05,3.11,2.34,2.51,2.38,2.42,-0.04,-1.65%,81390,-
16-Apr-26,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
16-Apr-26,SKL,Shri Krishana Overseas Plc,5.8,12,8.76,9.5,9.2,9,0.2,2.22%,20084,-
16-Apr-26,UNGA,Unga Group Ltd,18.05,34,27.7,29.5,28.15,28.2,-0.05,-0.18%,2236,-
16-Apr-26,SCOM,Safaricom Plc,17,34.2,29,29.75,29.35,29,0.35,1.21%,10754346,-
16-Apr-26,ALP,Africa Logistics Properties Industria...,1,1,1,1,1,1,-,-,-,-
16-Apr-26,LAPR,LAPTrust Imara Income-REIT,20,20,20,20,20,20,-,-,-,-
16-Apr-26,GLD,ABSA NewGold ETF,881,9800,5800,5995,5845,5820,25,0.43%,597,-
16-Apr-26,SMWF,Satrix MSCI World Feeder ETF,755,1050,849,860,860,860,-,-,11,-
16-Apr-26,^N10I,NSE 10-Share Index,1268.27,2271.75,2174.79,2174.79,2174.79,2163.75,11.04,0.51%,-,-
16-Apr-26,^N20I,NSE 20-Share Index,2092.84,3758.73,3619.84,3619.84,3619.84,3597.37,22.47,0.62%,-,-
16-Apr-26,^N25I,NSE 25-Share Index,3365.92,5948.29,5764,5764,5764,5739.1,24.9,0.43%,-,-
16-Apr-26,^NASI,NSE All-Share Index,125.33,216.69,207.54,207.54,207.54,206.33,1.21,0.59%,-,-
16-Apr-26,^NBSI,NSE Banking Sector Index,149.92,245.9,241.69,241.69,241.69,240.67,1.02,0.42%,-,-
16-Apr-26,^NBDI,NSE Bonds Index,1140.96,1210.41,1164.33,1164.33,1164.33,1169.62,-5.29,-0.45%,-,-
16-Apr-26,^ZKEQTK,Zamara Kenya Equity Index (KES),2487.56,4790.09,4594.29,4594.29,4594.29,4578.51,15.78,0.34%,-,-
16-Apr-26,^ZKEQTU,Zamara Kenya Equity Index (USD),1657.09,3197.11,3061.67,3061.67,3061.67,3049.98,11.69,0.38%,-,-
17-Apr-26,EGAD,Eaagads Ltd,11,37,32,35,32.1,34.15,-2.05,-6.00%,3517,-
17-Apr-26,KUKZ,Kakuzi Plc,365,440,420,423.5,420,419.5,0.5,0.12%,1120,-
17-Apr-26,KAPC,Kapchorua Tea Kenya Plc,198,424.25,236,249,243.75,237,6.75,2.85%,676,-
17-Apr-26,LIMT,Limuru Tea Plc,295,555,510,518,510,519,-9,-1.73%,102,-
17-Apr-26,SASN,Sasini Plc,13.3,33.9,26,27.5,26.95,26.4,0.55,2.08%,15979,-
17-Apr-26,WTK,Williamson Tea Kenya Plc,130,350,130,137.5,135.25,136.75,-1.5,-1.10%,29715,-
17-Apr-26,CGEN,Car and General (K) Ltd,19.8,74.25,62.5,67,66.25,65.75,0.5,0.76%,976,-
17-Apr-26,ABSA,ABSA Bank Kenya Plc,15,33,31.2,31.5,31.45,31.55,-0.1,-0.32%,161129,-
17-Apr-26,BKG,BK Group Plc,28.75,55,51.5,54.5,52,53.5,-1.5,-2.80%,27714,-
17-Apr-26,COOP,Co-operative Bank of Kenya Ltd,13.8,34.3,30,33,32.5,32.4,0.1,0.31%,679032,-
17-Apr-26,DTK,Diamond Trust Bank Kenya Ltd,66,170,148,152,149.75,149.25,0.5,0.34%,47237,-
17-Apr-26,EQTY,Equity Group Holdings Plc,41.2,80,74.5,76,75,74.75,0.25,0.33%,3472438,-
17-Apr-26,HFCK,HF Group Ltd,5.3,11.5,9.2,9.48,9.26,9.32,-0.06,-0.64%,504457,-
17-Apr-26,IMH,I & M Holdings Plc,29.5,52,47.5,50,48.45,50.75,-2.3,-4.53%,121313,-
17-Apr-26,KCB,KCB Group Plc,37.5,80.5,68.5,70,69.25,69,0.25,0.36%,477142,-
17-Apr-26,NCBA,NCBA Group Plc,48,100,89.5,92,89.75,90,-0.25,-0.28%,109222,-
17-Apr-26,SBIC,Stanbic Holdings Plc,147,300,288,290,289,289.25,-0.25,-0.09%,2895,-
17-Apr-26,SCBK,Standard Chartered Bank Kenya Ltd,260,368,352,361,360,360.25,-0.25,-0.07%,137777,-
17-Apr-26,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
17-Apr-26,EVRD,Eveready East Africa Ltd,0.75,1.78,1.13,1.17,1.15,1.14,0.01,0.88%,301604,-
17-Apr-26,XPRS,Express Kenya Plc,2.8,10,7.02,7.8,7.64,7.38,0.26,3.52%,4233,-
17-Apr-26,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
17-Apr-26,KQ,Kenya Airways Plc,1.56,8.92,6.74,7.38,6.8,7.48,-0.68,-9.09%,1638234,-
17-Apr-26,LKL,Longhorn Publishers Plc,2.38,3.5,2.95,3.25,3.12,2.96,0.16,5.41%,18114,-
17-Apr-26,NBV,Nairobi Business Ventures Ltd,1.33,2.16,1.4,1.49,1.43,1.44,-0.01,-0.69%,35585,-
17-Apr-26,NMG,Nation Media Group Plc,10.05,20,14.5,15.25,15.05,15.25,-0.2,-1.31%,1332,-
17-Apr-26,SMER,Sameer Africa Plc,2.7,21.5,17,19.45,19.05,17.7,1.35,7.63%,144289,-
17-Apr-26,SGL,Standard Group Plc,5.2,7.14,5.74,6.6,5.96,6.02,-0.06,-1.00%,6361,-
17-Apr-26,TPSE,TPS Eastern Africa (Serena) Ltd,13.05,18.2,15.7,16.7,16.65,16.7,-0.05,-0.30%,1085,-
17-Apr-26,UCHM,Uchumi Supermarket Plc,0.23,2.93,1.89,1.98,1.92,1.91,0.01,0.52%,1186787,-
17-Apr-26,SCAN,WPP ScanGroup Plc,2,3.14,2.26,2.34,2.29,2.35,-0.06,-2.55%,23460,-
17-Apr-26,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
17-Apr-26,BAMB,Bamburi Cement Ltd,47.2,56.5,47.2,47.2,47.2,47.2,-,-,-,-
17-Apr-26,CRWN,Crown Paints Kenya Plc,34,70.75,54,59.5,59.25,59,0.25,0.42%,2943,-
17-Apr-26,CABL,East African Cables Plc,1,2.44,1,1,1,1,-,-,-,-
17-Apr-26,PORT,East African Portland Cement Ltd,28,101,77.75,82,81,79.75,1.25,1.57%,166,-
17-Apr-26,KEGN,Kenya Electricity Generating Company Plc,4.7,10.75,9.2,9.4,9.3,9.32,-0.02,-0.21%,1145948,-
17-Apr-26,KPC,Kenya Pipeline Company Plc,9,9.94,9.4,9.94,9.94,9.4,0.54,5.74%,223073286,-
17-Apr-26,KPLC-P4,KPLC-P4,4,5,5,5,5,5,-,-,-,-
17-Apr-26,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
17-Apr-26,KPLC,Kenya Power and Lighting Company Plc,6,19,16.8,16.95,16.9,16.95,-0.05,-0.29%,723916,-
17-Apr-26,TOTL,TotalEnergies Marketing Kenya Plc,21,47,41.25,44,42.5,43.95,-1.45,-3.30%,4549,-
17-Apr-26,UMME,Umeme Ltd,5.8,24.75,7.9,8.3,8,8.16,-0.16,-1.96%,43323,-
17-Apr-26,BRIT,Britam Holdings Plc,5.92,13.4,12.1,12.5,12.25,12.5,-0.25,-2.00%,25215,-
17-Apr-26,CIC,CIC Insurance Group Ltd,2.55,6.62,4.57,4.7,4.66,4.63,0.03,0.65%,84235,-
17-Apr-26,JUB,Jubilee Holdings Ltd,182,437.75,382.5,392.5,385.75,383.5,2.25,0.59%,845,-
17-Apr-26,KNRE,Kenya Re-Insurance Corporation Ltd,1.5,4.02,3.35,3.4,3.38,3.36,0.02,0.60%,1228860,-
17-Apr-26,LBTY,Liberty Kenya Holdings Ltd,9,12.1,9.2,10.2,9.82,9.96,-0.14,-1.41%,21282,-
17-Apr-26,SLAM,Sanlam Allianz Holdings (Kenya) Plc,5.5,11,9,9.86,9.3,9.68,-0.38,-3.93%,15040,-
17-Apr-26,CTUM,Centum Investment Company Plc,10.85,16.75,13.9,14.9,14.25,14.05,0.2,1.42%,24112,-
17-Apr-26,HAFR,Home Afrika Ltd,0.48,1.93,1.39,1.48,1.42,1.45,-0.03,-2.07%,190045,-
17-Apr-26,KURV,Kurwitu Ventures Ltd,1400,1500,1495,1495,1500,1500,-,-,2,-
17-Apr-26,OCH,Olympia Capital Holdings Ltd,3.12,9,7.1,7.94,7.42,7.88,-0.46,-5.84%,5771,-
17-Apr-26,TCL,Trans-Century Plc,0.71,1.39,0.71,0.71,0.71,0.71,-,-,-,-
17-Apr-26,NSE,Nairobi Securities Exchange Plc,6.5,25.9,19.95,21.35,20.25,20.4,-0.15,-0.74%,36656,-
17-Apr-26,AMAC,Africa Mega Agricorp Plc,51,125,110.75,119,118.5,118.5,-,-,49,-
17-Apr-26,BOC,BOC Kenya Plc,76,150,137.75,145,139.75,133.75,6,4.49%,16325,-
17-Apr-26,BAT,British American Tobacco Kenya Plc,345,629,567,570,569,569,-,-,12635,-
17-Apr-26,CARB,Carbacid Investments Plc,18,33,29,29.95,29.4,29.5,-0.1,-0.34%,21903,-
17-Apr-26,EABL,East African Breweries Ltd,167,351,247.5,250,248.75,250.75,-2,-0.80%,9179,-
17-Apr-26,FTGH,Flame Tree Group Holdings Ltd,1.05,3.11,2.35,2.53,2.36,2.38,-0.02,-0.84%,19549,-
17-Apr-26,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
17-Apr-26,SKL,Shri Krishana Overseas Plc,5.8,12,8.8,9.48,9.26,9.2,0.06,0.65%,11254,-
17-Apr-26,UNGA,Unga Group Ltd,18.05,34,27.8,29.8,28.05,28.15,-0.1,-0.36%,1455,-
17-Apr-26,SCOM,Safaricom Plc,17,34.2,29.35,30,29.6,29.35,0.25,0.85%,1807405,-
17-Apr-26,ALP,Africa Logistics Properties Industria...,1,1,1,1,1,1,-,-,-,-
17-Apr-26,LAPR,LAPTrust Imara Income-REIT,20,20,20,20,20,20,-,-,-,-
17-Apr-26,GLD,ABSA NewGold ETF,881,9800,5795,5995,5850,5845,5,0.09%,142,-
17-Apr-26,SMWF,Satrix MSCI World Feeder ETF,755,1050,846,860,860,860,-,-,28,-
17-Apr-26,^N10I,NSE 10-Share Index,1268.27,2271.75,2172.43,2172.43,2172.43,2174.79,-2.36,-0.11%,-,-
17-Apr-26,^N20I,NSE 20-Share Index,2092.84,3758.73,3606.52,3606.52,3606.52,3619.84,-13.32,-0.37%,-,-
17-Apr-26,^N25I,NSE 25-Share Index,3365.92,5948.29,5756.9,5756.9,5756.9,5764,-7.1,-0.12%,-,-
17-Apr-26,^NASI,NSE All-Share Index,125.53,216.69,208.13,208.13,208.13,207.54,0.59,0.28%,-,-
17-Apr-26,^NBSI,NSE Banking Sector Index,149.92,245.9,241.14,241.14,241.14,241.69,-0.55,-0.23%,-,-
